"Automation","Automação"
"Awaiting Password","Aguardando Senha"
"Bulk Edit","Edição em Massa"
"Back to Login","Voltar para o Login"
"Back to upload files","Voltar para o upload de arquivos"
"Back","Voltar"
"Background Color","Cor de Fundo"
"Background Job","Tarefa em segundo plano"
"Background Jobs Check","Verificação de tarefas em segundo plano"
"Background Jobs","Processos em Segundo Plano"
"Background Workers","Workers em Segundo Plano"
"Backups (MB)","Backups (MB)"
"Backups","Backups"
"Banner HTML","Faixa HTML"
"Banner Image","Imagem do Banner"
"Banner","Faixa"
"Bar","Barra"
"Barcode","Código de Barras"
"Base Distinguished Name (DN)","Base de dados de nome distinto (DN)"
"Base URL","URL Base"
"Based on Field","Com base no campo"
"Based on Permissions For User","Com base em permissões para o usuário"
"Basic Info","Informações Básicas"
"Basic","Básico"
"BCC","Com Cópia Oculta"
"Before Cancel","Antes de Cancelar"
"Before Delete","Antes de excluir"
"Before Insert","Antes da inserção"
"Before Save (Submitted Document)","Antes de salvar (documento enviado)"
"Before Save","Antes de salvar"
"Before Submit","Antes de enviar"
"Beginning with","Iniciando com"
"Better add a few more letters or another word","É melhor adicionar mais algumas letras ou outra palavra"
"Between","Entre"
"Billing Contact","Contato de Faturamento"
"Billing","Faturamento"
"Birth Date","Data de nascimento"
"Block Modules","Bloquear Módulos"
"busy","ocupado"
"blue","azul"
"Bold","Negrito"
"Bottom","Inferior"
"Brand HTML","Marca HTML"
"Brand Image","Imagem da Marca"
"Brand Logo","Logotipo da Marca"
"Browser Version","Versão do navegador"
"Brute Force Security","Segurança da força bruta"
"Build","Desenvolvimento"
"Bulk operation is enqueued in background.","Operação em massa executando em background"
"Bulk Operation Failed","Operação em lote falhou"
"Bulk Actions","Ações em Massa"
"Bulk Delete","Exclusão em massa"
"Bulk Operation Successful","Operação realizada com sucesso"
"Bulk Update","Atualização em Massa"
"Button Gradients","Botão Gradiente"
"Button Rounded Corners","Botão Cantos Arredondados"
"Button Shadows","Sombras de botão"
"Button","Botão"
"by Role","por Função"
"Bypass Restricted IP Address Check If Two Factor Auth Enabled","Ignorar endereço IP restrito, verificar se a autenticação de dois fatores estiver habilitada"
"Bypass restricted IP Address check If Two Factor Auth Enabled","Ignorar verificação de endereço IP restrito se dois fatores de autenticação habilitados"
"Calculate","Calcular"
"Calendar Name","Nome do calendário"
"Calendar","Calendário"
"Call To Action URL","URL de apelo à ação"
"Call To Action","Apelo à ação"
"Callback Message","Mensagem de retorno"
"Callback Title","Título de retorno"
"CadClaFisProd","Classificação Fiscal Produto"
"CsdGiroProd","Giro do Produto"
"CsdGiroDiarioProd","Giro Diário do Produto"
"CsdGiroMensalProd","Giro Mensal do Produto"
"CadScoreVendas","Cadastro Score Vendas"
"CadHistScoreVendaProd","Histórico Score Vendas"
"CadBairro","Bairro"
"CadContatoParceiro","Cadastro Contatos do Parceiro"
"CadFeriado","Cadastro de Feriado"
"CadFichaTecProd","Ficha Técnica do Produto"
"CadAtribFichaTecProd","Atributos da Ficha Técnica"
"CadMarcaProd","Marcas do Produto"
"CadGrupoProd","Grupos do Produto"
"CadFabricanteProd","Fabricantes do Produto"
"CadKeywordsProd","Palavras-Chave"
"CadEmpresa","Empresas"
"CadParceiro","Parceiros"
"CadProduto","Produtos"
"CadUnidadeProd","Unidades de Medida"
"CadPais","País"
"CadEstado","Estado"
"CadCidade","Cidade"
"CadLogradouro","Logradouro"
"CadTipoLogradouro","Cadastro Tipo de Logradouro"
"CadSetorFunc","Setor"
"CadCargoFunc","Cargo"
"CadHistFuncionalFunc","Histórico Funcional"
"ConfigGlobal","Preferências Globais"
"Camera","Câmera"
"Cancel","Cancelar"
"canceled","cancelado"
"Cancelled","Cancelado"
"Can only change to/from Autoincrement naming rule when there is no data in the doctype","Só é possível alterar para/de a regra de nomenclatura de auto incremento quando não há dados no DocType."
"Cannot {0} {1}.","Não é possível {0} {1}."
"Cannot access file path {0}","Não é possível acessar o caminho do arquivo {0}"
"Cannot cancel {0}.","Não é possível cancelar {0}."
"Cannot cancel before submitting while transitioning from <b>{0} State</b> to <b>{1} State</b>","Não é possível cancelar antes de enviar durante a transição de <b>Estado {0}</b> para <b>Estado {1}</b>"
"Cannot cancel before submitting. See Transition {0}","Não é possível cancelar antes de enviar. Veja a Transição {0}"
"Cannot change docstatus from 0 (Draft) to 2 (Cancelled)","Não é possível alterar docstatus de 0 (Rascunho) para 2 (Cancelado)"
"Cannot change docstatus from 1 (Submitted) to 0 (Draft)","Não é possível alterar docstatus de 1 (Enviado) para 0 (Rascunho)"
"Cannot change state of Cancelled Document <b>({0} State)</b>","Não é possível alterar o estado de Documento Cancelado <b>(Estado {0})</b>"
"Cannot change state of Cancelled Document. Transition row {0}","Não é possível alterar o estado de Documento Cancelado. Linha de transição {0}"
"Cannot change to/from autoincrement autoname in Customize Form","Não é possível alterar para/de autoname autoincrement em Personalizar Formulário"
"Cannot create a {0} against a child document: {1}","Não é possível criar um {0} para um documento filho: {1}"
"Cannot create private workspace of other users","Não é possível criar área de trabalho privada de outros usuários"
"Cannot delete {0} as it has child nodes","Não é possível excluir {0} pois possui nós filhos"
"Cannot delete {0}","Não é possível excluir {0}"
"Cannot delete Desktop Icon '{0}' as it is restricted","Não é possível excluir o ícone de Desktop '{0}', pois ele é restrito"
"Cannot delete Home and Attachments folders","Não é possível excluir as pastas Início e Anexos"
"Cannot delete or cancel because {0} {1} is linked with {2} {3} {4}","Não é possível excluir ou cancelar porque {0} {1} está vinculado a {2} {3} {4}"
"Cannot delete standard action. You can hide it if you want","Não é possível excluir ação padrão. Você pode ocultá-la se quiser"
"Cannot delete standard document state.","Não é possível excluir estado padrão de documento."
"Cannot delete standard field <strong>{0}</strong>. You can hide it instead.","Não é possível excluir o campo padrão <strong>{0}</strong>. Você pode ocultá-lo."
"Cannot delete standard field. You can hide it if you want","Não é possível excluir campo padrão. Você pode ocultá-lo se quiser"
"Cannot delete standard link. You can hide it if you want","Não é possível excluir link padrão. Você pode ocultá-lo se quiser"
"Cannot delete system generated field <strong>{0}</strong>. You can hide it instead.","Não é possível excluir o campo gerado pelo sistema <strong>{0}</strong>. Você pode ocultá-lo."
"Cannot Download Report due to insufficient permissions","Não é possível baixar o relatório devido a permissões insuficientes"
"Cannot edit a standard report. Please duplicate and create a new report","Não é possível editar um relatório padrão. Duplique e crie um novo relatório"
"Cannot edit cancelled document","Não é possível editar documento cancelado"
"Cannot edit filters for standard charts","Não é possível editar filtros de gráficos padrão"
"Cannot edit filters for standard number cards","Não é possível editar filtros de cartões numéricos padrão"
"Cannot edit Standard charts","Não é possível editar gráficos padrão"
"Cannot edit Standard Dashboards","Não é possível editar Painéis padrão"
"Cannot edit standard fields","Não é possível editar campos padrão"
"Cannot edit Standard Notification. To edit","please disable this and duplicate it,Não é possível editar Notificação padrão. Para editar, desabilite esta e duplique-a"
"Cannot enable {0} for a non-submittable doctype","Não é possível habilitar {0} para um doctype não enviável"
"Cannot Fetch Values","Não é possível buscar valores"
"Cannot find file {} on disk","Não é possível encontrar o arquivo {} em disco"
"Cannot get file contents of a Folder","Não é possível obter conteúdo de arquivo de uma Pasta"
"Cannot have multiple printers mapped to a single print format.","Não pode haver múltiplas impressoras mapeadas para um único formato de impressão."
"Cannot import table with more than 5000 rows.","Não é possível importar tabela com mais de 5000 linhas."
"Cannot link cancelled document: {0}","Não é possível vincular documento cancelado: {0}"
"Cannot map because following condition fails:","Não é possível mapear porque a seguinte condição falhou:"
"Cannot match column {0} with any field","Não é possível corresponder a coluna {0} com nenhum campo"
"Cannot move row","Não é possível mover linha"
"Cannot remove ID field","Não é possível remover campo ID"
"Cannot Remove","Não é possível remover"
"Cannot set Notification with event {0} on Document Type {1}","Não é possível definir Notificação com evento {0} no Tipo de Documento {1}"
"Cannot set 'Report' permission if 'Only If Creator' permission is set","Não é possível definir permissão de 'Relatório' se a permissão 'Somente Se Criador' estiver definida"
"Cannot share {0} with submit permission as the doctype {1} is not submittable","Não é possível compartilhar {0} com permissão de envio, pois o doctype {1} não é enviável"
"Cannot submit {0}.","Não é possível enviar {0}."
"Cannot update {0}","Não é possível atualizar {0}"
"Cannot Update After Submit","Não é possível atualizar após Enviar"
"Cannot use {0} in order/group by","Não é possível usar {0} em order/group by"
"Cannot use sub-query here.","Não é possível usar subconsulta aqui."
"Capitalization doesn't help very much.","Uso de maiúsculas não ajuda muito."
"Capture","Capturar"
"Card Break","Quebra de cartão"
"Card Label","Rótulo do cartão"
"Card Links","Links do cartão"
"Card","Cartão"
"Cards","Postais"
"Category Description","Descrição da Categoria"
"Category Name","Nome da Categoria"
"Category","Categoria"
"CC","Com Cópia"
"Center","Centro"
"Change Image","Alterar imagem"
"Change Label (via Custom Translation)","Alterar etiqueta (via tradução personalizada)"
"Change Letter Head","Alterar cabeçalho"
"Change Password","Alterar Senha"
"Change Print Format","Alterar formato de impressão"
"Change","Alterar"
"Changed at","Alterado em"
"Changed by","Alterado por"
"Changelog Feed","Feed de changelog"
"Changes","Alterações"
"Changing any setting will reflect on all the email accounts associated with this domain.","Alterar qualquer configuração refletirá em todas as contas de e-mail associadas a este domínio."
"Changing rounding method on site with data can result in unexpected behaviour.","Alterar o método de arredondamento em um site com dados pode resultar em comportamento inesperado."
"Channel","Canal"
"Chart Configuration","Configuração de Gráfico"
"Chart Name","Nome do gráfico"
"Chart Options","Opções de gráfico"
"Chart Source","Fonte do gráfico"
"Chart Type","Tipo de gráfico"
"Chart","Gráfico"
"Charts","Gráficos"
"Chat","Chat"
"""Check columns to select","drag to set order.,""Marque as colunas para selecionar, arraste para definir a ordem."""
"Check Request URL","Verificar URL da requisição"
"Check the Error Log for more information: {0}","Verifique o Log de Erros para mais informações: {0}"
"Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.","Marque isto se o Valor de Atualização for uma fórmula ou expressão (ex.: doc.amount * 2). Deixe desmarcado para valores de texto simples."
"Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.","Marque isto se você não quiser que usuários se cadastrem no seu site. Os usuários não terão acesso ao desk a menos que você conceda explicitamente."
"Check this if you want to force the user to select a series before saving. There will be no default if you check this.","Marque esta opção se você deseja forçar o usuário a selecionar uma série antes de salvar. Não haverá nenhum padrão se você marcar isso."
"""Check to display the full numeric value (e.g.","1,234,567 instead of 1.2M).,""Marque para exibir o valor numérico completo (ex.: 1,234,567 em vez de 1.2M)."""
"Check","Caixa de seleção"
"Checking one moment","Verificando um momento"
"Checking this will enable tracking page views for blogs","web pages, etc.,Marcar isto habilitará o rastreamento de visualizações de página para blogs, páginas web etc."
"Checking this will hide custom doctypes and reports cards in Links section","Marcar isto ocultará os cartões de doctypes e relatórios personalizados na seção Links"
"Checking this will publish the page on your website and it'll be visible to everyone.","Marcar isto publicará a página no seu site e ela ficará visível para todos."
"Checking this will show a text area where you can write custom javascript that will run on this page.","Marcar isto exibirá uma área de texto onde você pode escrever javascript personalizado que será executado nesta página."
"Child Doctype","Doctype filho"
"Child DocTypes are not allowed","DocTypes filhos não são permitidos"
